occ_code,occ_title,o_group,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual_growth_rate,typical_education
25-1053,"Environmental Science Teachers, Postsecondary",detailed,57780.0,69880.0,94980.0,126900.0,164190.0,0.0311644377659412,Doctoral or professional degree
25-1054,"Physics Teachers, Postsecondary",detailed,60200.0,74050.0,100310.0,132650.0,177850.0,0.0308178177609175,Doctoral or professional degree
25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,57840.0,75200.0,99650.0,128750.0,171310.0,0.0285512735040387,Doctoral or professional degree
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,52070.0,65660.0,85020.0,110710.0,160420.0,0.0261763992722552,Doctoral or professional degree
25-1063,"Economics Teachers, Postsecondary",detailed,64060.0,86840.0,123920.0,168770.0,224200.0,0.0361965906084593,Doctoral or professional degree
25-1064,"Geography Teachers, Postsecondary",detailed,52550.0,74690.0,97590.0,123900.0,165460.0,0.0271036814296423,Doctoral or professional degree
25-1065,"Political Science Teachers, Postsecondary",detailed,56450.0,73260.0,98070.0,129130.0,174660.0,0.0295961883306368,Doctoral or professional degree
25-1066,"Psychology Teachers, Postsecondary",detailed,49050.0,63400.0,80340.0,105920.0,153600.0,0.0239629832037151,Doctoral or professional degree
25-1067,"Sociology Teachers, Postsecondary",detailed,49930.0,64990.0,84290.0,110650.0,160140.0,0.0263440092425675,Doctoral or professional degree
25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,40670.0,55910.0,72990.0,102990.0,164420.0,0.0270164199059328,Doctoral or professional degree
25-1071,"Health Specialties Teachers, Postsecondary",detailed,59270.0,75690.0,107310.0,210370.0,322020.0,0.0355240002773171,Doctoral or professional degree
25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,48800.0,63510.0,80250.0,101090.0,129500.0,0.0236707470397659,Doctoral or professional degree
25-1081,"Education Teachers, Postsecondary",detailed,39530.0,53770.0,75350.0,97590.0,126860.0,0.0343185700131787,Doctoral or professional degree
25-1082,"Library Science Teachers, Postsecondary",detailed,57200.0,64080.0,80340.0,100910.0,129120.0,0.0228711568118593,Doctoral or professional degree
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,45000.0,60020.0,76590.0,100870.0,140240.0,0.0246784622285778,Doctoral or professional degree
25-1112,"Law Teachers, Postsecondary",detailed,64250.0,88700.0,128500.0,176490.0,287900.0,0.0377624463821497,Doctoral or professional degree
25-1113,"Social Work Teachers, Postsecondary",detailed,48200.0,61170.0,77570.0,100400.0,126790.0,0.0240367228421591,Doctoral or professional degree
25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,47570.0,61620.0,78620.0,103850.0,163350.0,0.0246631891939033,Master's degree
25-1122,"Communications Teachers, Postsecondary",detailed,47590.0,61250.0,78580.0,102450.0,143720.0,0.0252283174021057,Doctoral or professional degree
25-1123,"English Language and Literature Teachers, Postsecondary",detailed,48270.0,60900.0,78760.0,103130.0,137250.0,0.0260507484020366,Doctoral or professional degree
25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,49060.0,62510.0,79350.0,102730.0,136050.0,0.0241409773175129,Doctoral or professional degree
25-1125,"History Teachers, Postsecondary",detailed,48410.0,63920.0,83820.0,112090.0,162160.0,0.0274745868645944,Doctoral or professional degree
25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,49140.0,62600.0,80260.0,104770.0,139580.0,0.0251619587790621,Doctoral or professional degree
25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,47830.0,57410.0,75870.0,99320.0,130790.0,0.0282725769044793,Doctoral or professional degree
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,44900.0,59990.0,77270.0,101450.0,134890.0,0.0256358790321529,Doctoral or professional degree
25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,41960.0,50320.0,63820.0,82360.0,108620.0,0.0240510724835483,Bachelor's degree
25-1199,"Postsecondary Teachers, All Other",detailed,44300.0,59290.0,77640.0,106770.0,160700.0,0.0273310339875534,Doctoral or professional degree
25-2011,"Preschool Teachers, Except Special Education",detailed,28990.0,34530.0,38140.0,47550.0,61390.0,0.00999310982761,Associate's degree
25-2012,"Kindergarten Teachers, Except Special Education",detailed,46990.0,52180.0,62680.0,79910.0,101830.0,0.0185034192051638,Bachelor's degree
25-2021,"Elementary School Teachers, Except Special Education",detailed,47960.0,57710.0,63970.0,81450.0,104340.0,0.0103515862472585,Bachelor's degree
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,48080.0,58530.0,64370.0,80490.0,102540.0,0.0095561958917573,Bachelor's degree
25-2023,"Career/Technical Education Teachers, Middle School",detailed,49200.0,58690.0,65030.0,79990.0,101890.0,0.0103107277047662,Bachelor's degree
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,48780.0,59980.0,72040.0,92570.0,107600.0,0.0184898945073574,Bachelor's degree
25-2032,"Career/Technical Education Teachers, Secondary School",detailed,50040.0,60590.0,66270.0,80060.0,101340.0,0.0090010119698449,Bachelor's degree
25-2051,"Special Education Teachers, Preschool",detailed,45620.0,52210.0,64830.0,91660.0,130040.0,0.0218854906971581,Bachelor's degree
25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,49350.0,59710.0,65120.0,80280.0,103010.0,0.0087109424721412,Bachelor's degree
25-2057,"Special Education Teachers, Middle School",detailed,49420.0,60000.0,66810.0,82800.0,102510.0,0.0108088184998815,Bachelor's degree
25-2058,"Special Education Teachers, Secondary School",detailed,49800.0,60180.0,74260.0,93730.0,109100.0,0.021245782820791,Bachelor's degree
25-2059,"Special Education Teachers, All Other",detailed,48440.0,60930.0,76580.0,99690.0,120080.0,0.0231243442135209,Bachelor's degree
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,41810.0,49100.0,61540.0,77690.0,98030.0,0.0228397560619806,Bachelor's degree
25-3021,Self-Enrichment Teachers,detailed,30050.0,36380.0,46800.0,63210.0,92840.0,0.0255062601357247,High school diploma or equivalent
25-3031,"Substitute Teachers, Short-Term",detailed,28560.0,34170.0,41670.0,54890.0,65790.0,0.0200415256924901,Bachelor's degree
25-3041,Tutors,detailed,29430.0,35000.0,43350.0,54860.0,75990.0,0.0216263968887973,"Some college, no degree"
25-3099,"Teachers and Instructors, All Other",detailed,37010.0,48490.0,66140.0,95890.0,118020.0,0.0315284265867645,Bachelor's degree
25-4011,Archivists,detailed,39970.0,50680.0,64550.0,83020.0,110550.0,0.0244858491783186,Master's degree
25-4012,Curators,detailed,40470.0,48870.0,63420.0,83080.0,107140.0,0.0264041276384607,Master's degree
25-4013,Museum Technicians and Conservators,detailed,33780.0,41050.0,51440.0,67640.0,87530.0,0.0228189833116374,Bachelor's degree
25-4022,Librarians and Media Collections Specialists,detailed,43660.0,56310.0,68270.0,84480.0,103990.0,0.0194464961925819,Master's degree
25-4031,Library Technicians,detailed,29300.0,35740.0,44580.0,52430.0,63080.0,0.0223475288968706,Postsecondary nondegree award
25-9021,Farm and Home Management Educators,detailed,37650.0,46990.0,60220.0,73130.0,85060.0,0.0251172240662536,Master's degree
25-9031,Instructional Coordinators,detailed,47980.0,60780.0,77440.0,98820.0,121670.0,0.0245200566803258,Master's degree
25-9044,"Teaching Assistants, Postsecondary",detailed,28600.0,35270.0,42910.0,60510.0,76420.0,0.0198006994164341,Bachelor's degree
25-9045,"Teaching Assistants, Except Postsecondary",detailed,27150.0,31060.0,36780.0,45360.0,50040.0,0.01704700995795,"Some college, no degree"
25-9099,"Educational Instruction and Library Workers, All Other",detailed,25180.0,36050.0,50890.0,73920.0,98740.0,0.0350771424282978,Bachelor's degree
27-1011,Art Directors,detailed,64900.0,82480.0,114850.0,162640.0,213050.0,0.0336612476755546,Bachelor's degree
27-1012,Craft Artists,detailed,25960.0,35020.0,46080.0,58240.0,71990.0,0.0278260790877373,No formal educational credential
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,31630.0,37560.0,55490.0,83200.0,144210.0,0.0397978476498095,Bachelor's degree
27-1014,Special Effects Artists and Animators,detailed,58600.0,75490.0,102030.0,139130.0,177110.0,0.0305850689212734,Bachelor's degree
27-1019,"Artists and Related Workers, All Other",detailed,36580.0,42010.0,71240.0,115150.0,136660.0,0.0542342535016946,No formal educational credential
27-1021,Commercial and Industrial Designers,detailed,53460.0,66450.0,83910.0,109050.0,139770.0,0.0236037625238338,Bachelor's degree
27-1022,Fashion Designers,detailed,39490.0,51940.0,80960.0,106470.0,146870.0,0.0453864230955083,Bachelor's degree
27-1023,Floral Designers,detailed,28600.0,32810.0,37360.0,45700.0,51000.0,0.0130714204076445,High school diploma or equivalent
27-1024,Graphic Designers,detailed,39520.0,49040.0,62960.0,81830.0,104910.0,0.0253011058422285,Bachelor's degree
27-1025,Interior Designers,detailed,41420.0,51840.0,67190.0,85740.0,114140.0,0.0262755084835553,Bachelor's degree
27-1026,Merchandise Displayers and Window Trimmers,detailed,30760.0,35130.0,39390.0,47220.0,58370.0,0.0115114031537368,High school diploma or equivalent
27-1027,Set and Exhibit Designers,detailed,41750.0,52830.0,75240.0,104030.0,135410.0,0.0359929919896533,Bachelor's degree
27-1029,"Designers, All Other",detailed,43030.0,51020.0,64950.0,95860.0,129110.0,0.0244337316882199,Bachelor's degree
27-2012,Producers and Directors,detailed,45780.0,62670.0,90360.0,134800.0,198540.0,0.0372696068091191,Bachelor's degree
27-2021,Athletes and Sports Competitors,detailed,26500.0,36790.0,66710.0,109880.0,742310.0,0.0613194304315571,No formal educational credential
27-2022,Coaches and Scouts,detailed,28790.0,35330.0,47320.0,64710.0,98860.0,0.0296511522867921,Bachelor's degree
27-2023,"Umpires, Referees, and Other Sports Officials",detailed,26540.0,32260.0,40710.0,57160.0,82960.0,0.0235372999495002,High school diploma or equivalent
27-2032,Choreographers,detailed,34090.0,41600.0,55310.0,75710.0,138630.0,0.0288949432511631,High school diploma or equivalent
27-2041,Music Directors and Composers,detailed,39880.0,53110.0,73710.0,104090.0,165760.0,0.0333204180428674,Bachelor's degree
27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,28190.0,35360.0,47340.0,75480.0,138440.0,0.0296072683137373,Bachelor's degree
27-3023,"News Analysts, Reporters, and Journalists",detailed,36240.0,45370.0,62200.0,98450.0,144140.0,0.0320533800815685,Bachelor's degree
27-3031,Public Relations Specialists,detailed,44110.0,56260.0,74750.0,100370.0,135150.0,0.0288241425358459,Bachelor's degree
27-3041,Editors,detailed,41250.0,57300.0,77920.0,106100.0,153700.0,0.0312154999996649,Bachelor's degree
27-3042,Technical Writers,detailed,57440.0,70880.0,90390.0,115510.0,145270.0,0.0246125422344476,Bachelor's degree
27-3043,Writers and Authors,detailed,44310.0,58230.0,76910.0,101950.0,139870.0,0.0282142113467498,Bachelor's degree
27-3091,Interpreters and Translators,detailed,37070.0,46530.0,60170.0,80830.0,103660.0,0.0260409542116566,Bachelor's degree
27-3092,Court Reporters and Simultaneous Captioners,detailed,42130.0,53760.0,72420.0,100780.0,130560.0,0.0302436017299962,Postsecondary nondegree award
27-3099,"Media and Communication Workers, All Other",detailed,39120.0,49790.0,73620.0,103820.0,134270.0,0.0398851316635424,High school diploma or equivalent
27-4011,Audio and Video Technicians,detailed,37990.0,46390.0,58100.0,77560.0,100650.0,0.02276339471928,Postsecondary nondegree award
27-4012,Broadcast Technicians,detailed,31390.0,40320.0,59570.0,83520.0,123670.0,0.0398021418033225,Associate's degree
27-4014,Sound Engineering Technicians,detailed,37570.0,49910.0,73130.0,100280.0,137370.0,0.0389407968308919,Postsecondary nondegree award
27-4015,Lighting Technicians,detailed,42310.0,52770.0,68060.0,95640.0,130760.0,0.0257711612616386,Postsecondary nondegree award
27-4021,Photographers,detailed,30820.0,36050.0,44660.0,62740.0,91810.0,0.0216481312963869,High school diploma or equivalent
27-4031,"Camera Operators, Television, Video, and Film",detailed,38520.0,50920.0,74990.0,106660.0,135180.0,0.0394688897341595,Bachelor's degree
27-4032,Film and Video Editors,detailed,40280.0,52720.0,75420.0,105310.0,148550.0,0.0364565790947664,Bachelor's degree
27-4099,"Media and Communication Equipment Workers, All Other",detailed,38870.0,49340.0,70720.0,106780.0,135470.0,0.0366551526810519,High school diploma or equivalent
29-1011,Chiropractors,detailed,43460.0,60070.0,79200.0,105050.0,146080.0,0.0280322878928633,Doctoral or professional degree
29-1021,"Dentists, General",detailed,86250.0,125710.0,170950.0,224040.0,319630.0,0.0312166769827866,Doctoral or professional degree
29-1022,Oral and Maxillofacial Surgeons,detailed,86250.0,204610.0,352220.0,428710.0,622640.0,0.0558171588019786,Doctoral or professional degree
29-1023,Orthodontists,detailed,99850.0,146580.0,289140.0,342300.0,416000.0,0.0702946287451078,Doctoral or professional degree
29-1024,Prosthodontists,detailed,103510.0,252050.0,311180.0,333480.0,344750.0,0.0212980377106886,Doctoral or professional degree
29-1029,"Dentists, All Other Specialists",detailed,104120.0,166130.0,224990.0,280590.0,402700.0,0.0307931291650092,Doctoral or professional degree
29-1031,Dietitians and Nutritionists,detailed,49090.0,63080.0,76400.0,89340.0,103720.0,0.0193425833859737,Bachelor's degree
29-1041,Optometrists,detailed,74870.0,109400.0,136570.0,165120.0,202180.0,0.0224305055269342,Doctoral or professional degree
29-1051,Pharmacists,detailed,99290.0,129380.0,140910.0,161840.0,174230.0,0.0085732998355241,Doctoral or professional degree
29-1071,Physician Assistants,detailed,99380.0,120670.0,135880.0,163980.0,190280.0,0.0119420026824437,Master's degree
29-1081,Podiatrists,detailed,66010.0,103730.0,160300.0,225910.0,309670.0,0.044486700468985,Doctoral or professional degree
29-1122,Occupational Therapists,detailed,71690.0,82510.0,100330.0,116670.0,131950.0,0.0197469675398702,Master's degree
29-1123,Physical Therapists,detailed,77140.0,86160.0,102760.0,121160.0,135140.0,0.0177751443723117,Doctoral or professional degree
29-1124,Radiation Therapists,detailed,80560.0,92060.0,105310.0,126340.0,156710.0,0.0135375989026003,Associate's degree
29-1125,Recreational Therapists,detailed,40990.0,50240.0,61960.0,79930.0,100420.0,0.0211891170822888,Bachelor's degree
29-1126,Respiratory Therapists,detailed,63660.0,74520.0,82280.0,98730.0,118050.0,0.0099552792525896,Associate's degree
29-1127,Speech-Language Pathologists,detailed,62900.0,77730.0,97870.0,114570.0,134160.0,0.0233073466132585,Master's degree
29-1128,Exercise Physiologists,detailed,42760.0,49620.0,59460.0,67230.0,80560.0,0.0182556170737502,Bachelor's degree
29-1129,"Therapists, All Other",detailed,46540.0,58850.0,77930.0,105760.0,152530.0,0.028479929331046,Bachelor's degree
29-1131,Veterinarians,detailed,73920.0,101460.0,130100.0,166120.0,215700.0,0.0251755593492697,Doctoral or professional degree
29-1141,Registered Nurses,detailed,68940.0,80330.0,97550.0,112350.0,137470.0,0.0196120294835822,Bachelor's degree
29-1151,Nurse Anesthetists,detailed,155250.0,206730.0,236590.0,294350.0,339500.0,0.0135829302013177,Master's degree
29-1161,Nurse Midwives,detailed,93620.0,116510.0,134040.0,157400.0,188320.0,0.0141148019399304,Master's degree
29-1171,Nurse Practitioners,detailed,101340.0,117990.0,132300.0,156700.0,174420.0,0.0115129897413672,Master's degree
29-1181,Audiologists,detailed,64610.0,79340.0,95780.0,111300.0,133120.0,0.0190095722683023,Doctoral or professional degree
29-1211,Anesthesiologists,detailed,101460.0,207000.0,391490.0,490530.0,557130.0,0.0657983235245267,Doctoral or professional degree
29-1212,Cardiologists,detailed,107190.0,274280.0,496010.0,610060.0,712130.0,0.061034802333882,Doctoral or professional degree
29-1213,Dermatologists,detailed,102810.0,139990.0,328730.0,452450.0,578560.0,0.0891162367132789,Doctoral or professional degree
29-1214,Emergency Medicine Physicians,detailed,103610.0,184830.0,335550.0,418890.0,495910.0,0.0614474009315026,Doctoral or professional degree
29-1215,Family Medicine Physicians,detailed,76830.0,162420.0,244180.0,334270.0,428550.0,0.0416145992371539,Doctoral or professional degree
29-1216,General Internal Medicine Physicians,detailed,73570.0,124470.0,256560.0,374850.0,475430.0,0.0750098058266159,Doctoral or professional degree
29-1217,Neurologists,detailed,83370.0,155990.0,248560.0,357990.0,450780.0,0.0476915669589919,Doctoral or professional degree
29-1218,Obstetricians and Gynecologists,detailed,94680.0,179810.0,292910.0,369390.0,437300.0,0.050006616601957,Doctoral or professional degree
29-1221,"Pediatricians, General",detailed,91470.0,138290.0,210040.0,273700.0,338500.0,0.042680192137092,Doctoral or professional degree
29-1222,"Physicians, Pathologists",detailed,92540.0,186300.0,312400.0,372780.0,449970.0,0.0530519993546867,Doctoral or professional degree
29-1223,Psychiatrists,detailed,84060.0,154150.0,281870.0,362740.0,446520.0,0.062210359405276,Doctoral or professional degree
29-1224,Radiologists,detailed,89010.0,216800.0,420860.0,506010.0,594410.0,0.0685819581054245,Doctoral or professional degree
29-1229,"Physicians, All Other",detailed,69170.0,102930.0,265930.0,378770.0,452360.0,0.0995691234045608,Doctoral or professional degree
29-1241,"Ophthalmologists, Except Pediatric",detailed,100180.0,173650.0,300080.0,421530.0,489710.0,0.0562244738820671,Doctoral or professional degree
29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,84170.0,180610.0,358550.0,530700.0,659290.0,0.0709786011236519,Doctoral or professional degree
29-1243,Pediatric Surgeons,detailed,215410.0,336380.0,559030.0,583200.0,726660.0,0.0521084165556682,Doctoral or professional degree
29-1249,"Surgeons, All Other",detailed,80320.0,134850.0,414010.0,511420.0,655320.0,0.1187060532830315,Doctoral or professional degree
29-1291,Acupuncturists,detailed,38830.0,55380.0,76040.0,102280.0,161470.0,0.0322120285601563,Master's degree
29-1292,Dental Hygienists,detailed,74880.0,83570.0,98100.0,108480.0,126050.0,0.0161594504438198,Associate's degree
29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,65210.0,83780.0,115210.0,161470.0,195190.0,0.0323690641750316,Master's degree
29-2010,Clinical Laboratory Technologists and Technicians,detailed,38910.0,47650.0,62930.0,81450.0,100990.0,0.0282044583924114,Bachelor's degree
29-2031,Cardiovascular Technologists and Technicians,detailed,39000.0,47890.0,74310.0,98110.0,121350.0,0.0449132648008419,Associate's degree
29-2032,Diagnostic Medical Sonographers,detailed,67820.0,80430.0,96590.0,106930.0,129370.0,0.0184774311484452,Associate's degree
29-2033,Nuclear Medicine Technologists,detailed,78080.0,86720.0,101370.0,117120.0,134500.0,0.0157317260952114,Associate's degree
29-2034,Radiologic Technologists and Technicians,detailed,55980.0,64810.0,80110.0,98750.0,118660.0,0.0214202673789241,Associate's degree
29-2035,Magnetic Resonance Imaging Technologists,detailed,68890.0,81040.0,95480.0,106340.0,127670.0,0.0165325692496149,Associate's degree
29-2036,Medical Dosimetrists,detailed,111670.0,132080.0,147470.0,167030.0,185450.0,0.0110826592274773,Bachelor's degree
29-2042,Emergency Medical Technicians,detailed,34130.0,37960.0,44470.0,50100.0,62500.0,0.0159541123008379,Postsecondary nondegree award
29-2043,Paramedics,detailed,44230.0,49660.0,60600.0,73470.0,84850.0,0.0201090275099566,Postsecondary nondegree award
29-2051,Dietetic Technicians,detailed,29720.0,33880.0,37640.0,45750.0,54020.0,0.0105798191437087,Associate's degree
29-2052,Pharmacy Technicians,detailed,36020.0,37850.0,45750.0,49990.0,61040.0,0.0191368883488316,High school diploma or equivalent
29-2053,Psychiatric Technicians,detailed,35090.0,38430.0,45130.0,50160.0,60750.0,0.0162007121011,Postsecondary nondegree award
29-2055,Surgical Technologists,detailed,45940.0,54690.0,64650.0,79750.0,96940.0,0.0168714651399337,Postsecondary nondegree award
29-2056,Veterinary Technologists and Technicians,detailed,35710.0,38910.0,47380.0,57650.0,63180.0,0.019890115074177,Associate's degree
29-2057,Ophthalmic Medical Technicians,detailed,35700.0,38170.0,45570.0,51390.0,61940.0,0.0178779040490595,Postsecondary nondegree award
29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,49740.0,59000.0,64400.0,76030.0,83440.0,0.0087960790561225,Postsecondary nondegree award
29-2072,Medical Records Specialists,detailed,37000.0,43490.0,51140.0,64820.0,81150.0,0.0163355845012944,Postsecondary nondegree award
29-2081,"Opticians, Dispensing",detailed,35610.0,38820.0,47260.0,61700.0,76750.0,0.0198676555342776,High school diploma or equivalent
29-2091,Orthotists and Prosthetists,detailed,46350.0,61290.0,81110.0,99990.0,119810.0,0.0284151789349091,Master's degree
29-2092,Hearing Aid Specialists,detailed,38400.0,48390.0,65160.0,80010.0,94020.0,0.030202371670978,High school diploma or equivalent
29-2099,"Health Technologists and Technicians, All Other",detailed,38180.0,44170.0,50290.0,64340.0,85270.0,0.0130605966268224,Postsecondary nondegree award
29-9021,Health Information Technologists and Medical Registrars,detailed,39830.0,48940.0,68020.0,95630.0,117420.0,0.0334685531577625,Associate's degree
29-9091,Athletic Trainers,detailed,48180.0,55130.0,62520.0,74630.0,88760.0,0.0126586988237127,Master's degree
29-9092,Genetic Counselors,detailed,78270.0,88900.0,100040.0,116140.0,138760.0,0.0118757598164065,Master's degree
29-9093,Surgical Assistants,detailed,39690.0,50170.0,66800.0,88010.0,107610.0,0.029042320916228,Postsecondary nondegree award
29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,38660.0,47750.0,65790.0,97000.0,129830.0,0.0325679743598368,Postsecondary nondegree award
31-1120,Home Health and Personal Care Aides,detailed,27040.0,31920.0,35800.0,39470.0,45040.0,0.0115375622005169,High school diploma or equivalent
31-1131,Nursing Assistants,detailed,33940.0,37260.0,42260.0,47220.0,51980.0,0.0126716785648601,Postsecondary nondegree award
31-1132,Orderlies,detailed,32240.0,35570.0,38290.0,44560.0,50600.0,0.0073958330229026,High school diploma or equivalent
31-1133,Psychiatric Aides,detailed,32090.0,37750.0,44910.0,49950.0,60440.0,0.0175191930859677,High school diploma or equivalent
31-2011,Occupational Therapy Assistants,detailed,51490.0,61710.0,72300.0,79160.0,89780.0,0.0159638966007937,Associate's degree
31-2012,Occupational Therapy Aides,detailed,29430.0,35920.0,39160.0,46780.0,70200.0,0.0086735566145896,High school diploma or equivalent
31-2021,Physical Therapist Assistants,detailed,47750.0,59820.0,68380.0,78680.0,89510.0,0.0134638655087664,Associate's degree
31-2022,Physical Therapist Aides,detailed,25360.0,30410.0,35240.0,38810.0,47780.0,0.0148502147588978,High school diploma or equivalent
31-9011,Massage Therapists,detailed,33640.0,43480.0,58450.0,78320.0,100200.0,0.0300291085460178,Postsecondary nondegree award
31-9091,Dental Assistants,detailed,37130.0,44340.0,48070.0,58090.0,62250.0,0.0081098156090189,Postsecondary nondegree award
31-9092,Medical Assistants,detailed,36050.0,38470.0,45690.0,49180.0,59310.0,0.0173488468968152,Postsecondary nondegree award
31-9093,Medical Equipment Preparers,detailed,36410.0,39800.0,47700.0,58570.0,69950.0,0.0182713641416309,High school diploma or equivalent
31-9094,Medical Transcriptionists,detailed,28250.0,34150.0,40410.0,48000.0,55950.0,0.0169739165635236,Postsecondary nondegree award
31-9095,Pharmacy Aides,detailed,29820.0,34980.0,37680.0,43640.0,56010.0,0.0074630084759774,High school diploma or equivalent
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,30120.0,35660.0,38150.0,45710.0,49150.0,0.0067724445133221,High school diploma or equivalent
31-9097,Phlebotomists,detailed,35780.0,38190.0,45230.0,48930.0,58780.0,0.0170626197962764,Postsecondary nondegree award
31-9099,"Healthcare Support Workers, All Other",detailed,34770.0,39470.0,48430.0,59710.0,71470.0,0.0206685529692698,High school diploma or equivalent
33-1011,First-Line Supervisors of Correctional Officers,detailed,52330.0,59890.0,77970.0,103320.0,127780.0,0.0267325302540419,High school diploma or equivalent
33-1012,First-Line Supervisors of Police and Detectives,detailed,63350.0,81860.0,106040.0,132620.0,165110.0,0.0262184014804722,High school diploma or equivalent
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,53430.0,72140.0,93530.0,119500.0,140010.0,0.0263074456565486,Postsecondary nondegree award
33-1091,First-Line Supervisors of Security Workers,detailed,37300.0,45030.0,55940.0,71950.0,92260.0,0.0219321246569841,High school diploma or equivalent
33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,41110.0,52400.0,76400.0,92890.0,103420.0,0.0384275631537165,High school diploma or equivalent
33-2011,Firefighters,detailed,34910.0,44490.0,59280.0,77250.0,101040.0,0.029116588975715,Postsecondary nondegree award
33-2021,Fire Inspectors and Investigators,detailed,46530.0,58690.0,75920.0,95120.0,118750.0,0.026075242647263,Postsecondary nondegree award
33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,35420.0,43760.0,56870.0,81500.0,105460.0,0.0265511444230734,High school diploma or equivalent
33-3011,Bailiffs,detailed,32140.0,43720.0,56600.0,74630.0,96770.0,0.0261565646074173,High school diploma or equivalent
33-3012,Correctional Officers and Jailers,detailed,42760.0,48640.0,58940.0,75850.0,93220.0,0.0193930222730429,High school diploma or equivalent
33-3021,Detectives and Criminal Investigators,detailed,55390.0,69330.0,93790.0,120520.0,160540.0,0.0306792519045364,High school diploma or equivalent
33-3031,Fish and Game Wardens,detailed,50990.0,61430.0,74060.0,89110.0,100980.0,0.0188736230917052,Bachelor's degree
33-3041,Parking Enforcement Workers,detailed,35130.0,39870.0,46730.0,60490.0,75340.0,0.0160029163058121,High school diploma or equivalent
33-3051,Police and Sheriff's Patrol Officers,detailed,47510.0,59290.0,76210.0,97600.0,115120.0,0.0254229924209477,High school diploma or equivalent
33-3052,Transit and Railroad Police,detailed,57690.0,68990.0,90230.0,119290.0,125910.0,0.0272034780961307,High school diploma or equivalent
33-9011,Animal Control Workers,detailed,33090.0,37750.0,45660.0,57060.0,68070.0,0.0192058203670528,High school diploma or equivalent
33-9021,Private Detectives and Investigators,detailed,36740.0,40700.0,51220.0,73990.0,97630.0,0.0232565103893929,High school diploma or equivalent
33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,32730.0,36270.0,43370.0,49210.0,61970.0,0.0180384631354086,High school diploma or equivalent
33-9032,Security Guards,detailed,30210.0,35210.0,38020.0,46200.0,58840.0,0.0077077735135506,High school diploma or equivalent
33-9091,Crossing Guards and Flaggers,detailed,30840.0,34430.0,38100.0,47540.0,61690.0,0.0101800683711883,No formal educational credential
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,25780.0,28880.0,33580.0,37520.0,43970.0,0.0151923823174517,No formal educational credential
33-9093,Transportation Security Screeners,detailed,44700.0,57050.0,66770.0,72820.0,78350.0,0.0158569887618877,High school diploma or equivalent
33-9094,School Bus Monitors,detailed,28130.0,31760.0,35100.0,37760.0,43250.0,0.0100495099551249,High school diploma or equivalent
33-9099,"Protective Service Workers, All Other",detailed,32470.0,35420.0,42540.0,54910.0,74590.0,0.0184855995883752,High school diploma or equivalent
35-1011,Chefs and Head Cooks,detailed,37900.0,48440.0,62470.0,78750.0,98560.0,0.0257623090142578,High school diploma or equivalent
35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,29940.0,35980.0,44080.0,54570.0,65570.0,0.0205118280354816,High school diploma or equivalent
35-2011,"Cooks, Fast Food",detailed,22580.0,27260.0,30890.0,37260.0,42910.0,0.0125796748031858,No formal educational credential
35-2012,"Cooks, Institution and Cafeteria",detailed,28480.0,32440.0,37450.0,44800.0,49670.0,0.0144650691221706,No formal educational credential
35-2013,"Cooks, Private Household",detailed,36090.0,40630.0,47940.0,55450.0,91130.0,0.0166819675637457,Postsecondary nondegree award
35-2014,"Cooks, Restaurant",detailed,28700.0,34010.0,37390.0,44620.0,47900.0,0.009519897669479,No formal educational credential
35-2015,"Cooks, Short Order",detailed,23440.0,30610.0,35880.0,42450.0,46460.0,0.0160121710082095,No formal educational credential
35-2019,"Cooks, All Other",detailed,27040.0,32150.0,37690.0,43680.0,51140.0,0.0160252850019297,No formal educational credential
